,dest_node,source_node,weight,source_class,dest_class,edge_class
410,OMIM125320,OMIM104300,0.32568,Di,Di,Di-Di
411,OMIM125320,OMIM107320,0.10225,Di,Di,Di-Di
412,OMIM125320,OMIM107650,0.14765,Di,Di,Di-Di
413,OMIM125320,OMIM109100,0.080773,Di,Di,Di-Di
414,OMIM125320,OMIM110100,0.080746,Di,Di,Di-Di
415,OMIM125320,OMIM113610,0.23676,Di,Di,Di-Di
416,OMIM125320,OMIM114480,0.054064,Di,Di,Di-Di
417,OMIM125320,OMIM114550,0.047048,Di,Di,Di-Di
418,OMIM125320,OMIM114580,0.06876499999999999,Di,Di,Di-Di
419,OMIM125320,OMIM115195,0.035824,Di,Di,Di-Di
420,OMIM125320,OMIM119500,0.028221,Di,Di,Di-Di
421,OMIM125320,OMIM121200,0.16116,Di,Di,Di-Di
422,OMIM125320,OMIM121201,0.21524000000000001,Di,Di,Di-Di
423,OMIM125320,OMIM125310,0.25561999999999996,Di,Di,Di-Di
424,OMIM125600,OMIM102100,0.56147,Di,Di,Di-Di
425,OMIM125600,OMIM102400,0.14789000000000002,Di,Di,Di-Di
426,OMIM125600,OMIM102500,0.24311,Di,Di,Di-Di
427,OMIM125600,OMIM103100,0.18912,Di,Di,Di-Di
428,OMIM125600,OMIM103780,0.03174,Di,Di,Di-Di
429,OMIM125600,OMIM104130,0.20603000000000002,Di,Di,Di-Di
430,OMIM125600,OMIM104300,0.09913999999999999,Di,Di,Di-Di
431,OMIM125600,OMIM106400,0.32786,Di,Di,Di-Di
432,OMIM125600,OMIM107320,0.08997899999999999,Di,Di,Di-Di
433,OMIM125600,OMIM107550,0.24953000000000003,Di,Di,Di-Di
434,OMIM125600,OMIM107650,0.24614,Di,Di,Di-Di
435,OMIM125600,OMIM109100,0.070113,Di,Di,Di-Di
436,OMIM125600,OMIM109200,0.1417,Di,Di,Di-Di
437,OMIM125600,OMIM110100,0.20072,Di,Di,Di-Di
438,OMIM125600,OMIM113610,0.1021,Di,Di,Di-Di
439,OMIM125600,OMIM114480,0.12477,Di,Di,Di-Di
440,OMIM125600,OMIM114550,0.040588,Di,Di,Di-Di
441,OMIM125600,OMIM114580,0.17132999999999998,Di,Di,Di-Di
442,OMIM125600,OMIM115300,0.23733,Di,Di,Di-Di
443,OMIM125600,OMIM115645,0.21479,Di,Di,Di-Di
444,OMIM125600,OMIM119500,0.27026,Di,Di,Di-Di
445,OMIM125600,OMIM125310,0.13475,Di,Di,Di-Di
446,OMIM125700,OMIM102100,0.12097000000000001,Di,Di,Di-Di
447,OMIM125700,OMIM102300,0.076706,Di,Di,Di-Di
448,OMIM125700,OMIM102400,0.17848,Di,Di,Di-Di
449,OMIM125700,OMIM102500,0.25895999999999997,Di,Di,Di-Di
450,OMIM125700,OMIM103100,0.10920999999999999,Di,Di,Di-Di
451,OMIM125700,OMIM103780,0.13241,Di,Di,Di-Di
452,OMIM125700,OMIM104130,0.14706,Di,Di,Di-Di
453,OMIM125700,OMIM104300,0.26442,Di,Di,Di-Di
454,OMIM125700,OMIM106400,0.15213,Di,Di,Di-Di
455,OMIM125700,OMIM107320,0.17346,Di,Di,Di-Di
456,OMIM125700,OMIM107550,0.24583000000000002,Di,Di,Di-Di
457,OMIM125700,OMIM107650,0.17583,Di,Di,Di-Di
458,OMIM125700,OMIM109100,0.19666,Di,Di,Di-Di
459,OMIM125700,OMIM109200,0.092084,Di,Di,Di-Di
460,OMIM125700,OMIM109350,0.033404,Di,Di,Di-Di
461,OMIM125700,OMIM109543,0.079335,Di,Di,Di-Di
462,OMIM125700,OMIM109800,0.10124,Di,Di,Di-Di
463,OMIM125700,OMIM110100,0.24036,Di,Di,Di-Di
464,OMIM125700,OMIM113610,0.1954,Di,Di,Di-Di
465,OMIM125700,OMIM114480,0.17747000000000002,Di,Di,Di-Di
466,OMIM125700,OMIM114500,0.13158,Di,Di,Di-Di
467,OMIM125700,OMIM114550,0.15416,Di,Di,Di-Di
468,OMIM125700,OMIM114580,0.15492,Di,Di,Di-Di
469,OMIM125700,OMIM115195,0.073266,Di,Di,Di-Di
470,OMIM125700,OMIM115300,0.20569,Di,Di,Di-Di
471,OMIM125700,OMIM115645,0.15359,Di,Di,Di-Di
472,OMIM125700,OMIM119500,0.19535,Di,Di,Di-Di
473,OMIM125700,OMIM121200,0.1279,Di,Di,Di-Di
474,OMIM125700,OMIM121201,0.14649,Di,Di,Di-Di
475,OMIM125700,OMIM125310,0.24026999999999998,Di,Di,Di-Di
476,OMIM125700,OMIM125320,0.14697000000000002,Di,Di,Di-Di
477,OMIM125700,OMIM125600,0.13015,Di,Di,Di-Di
478,OMIM125850,OMIM102100,0.055505,Di,Di,Di-Di
479,OMIM125850,OMIM102500,0.070491,Di,Di,Di-Di
480,OMIM125850,OMIM103100,0.051196,Di,Di,Di-Di
481,OMIM125850,OMIM103780,0.13118,Di,Di,Di-Di
482,OMIM125850,OMIM104130,0.022838,Di,Di,Di-Di
483,OMIM125850,OMIM104300,0.19729000000000002,Di,Di,Di-Di
484,OMIM125850,OMIM107320,0.029970999999999998,Di,Di,Di-Di
485,OMIM125850,OMIM107550,0.065492,Di,Di,Di-Di
486,OMIM125850,OMIM107650,0.18554,Di,Di,Di-Di
487,OMIM125850,OMIM109100,0.10745999999999999,Di,Di,Di-Di
488,OMIM125850,OMIM109200,0.11721,Di,Di,Di-Di
489,OMIM125850,OMIM109350,0.026431,Di,Di,Di-Di
490,OMIM125850,OMIM109800,0.090402,Di,Di,Di-Di
491,OMIM125850,OMIM110100,0.10207000000000001,Di,Di,Di-Di
492,OMIM125850,OMIM113610,0.04847,Di,Di,Di-Di
493,OMIM125850,OMIM114480,0.13377,Di,Di,Di-Di
494,OMIM125850,OMIM114500,0.13115,Di,Di,Di-Di
495,OMIM125850,OMIM114550,0.17775,Di,Di,Di-Di
496,OMIM125850,OMIM114580,0.07477,Di,Di,Di-Di
497,OMIM125850,OMIM115300,0.3302,Di,Di,Di-Di
498,OMIM125850,OMIM115645,0.071511,Di,Di,Di-Di
499,OMIM125850,OMIM119500,0.077489,Di,Di,Di-Di
500,OMIM125850,OMIM125310,0.09048300000000001,Di,Di,Di-Di
501,OMIM125850,OMIM125600,0.068366,Di,Di,Di-Di
502,OMIM125850,OMIM125700,0.19610999999999998,Di,Di,Di-Di
503,OMIM125851,OMIM102500,0.046274,Di,Di,Di-Di
504,OMIM125851,OMIM103780,0.17525,Di,Di,Di-Di
505,OMIM125851,OMIM104300,0.14177,Di,Di,Di-Di
506,OMIM125851,OMIM107320,0.080067,Di,Di,Di-Di
507,OMIM125851,OMIM107650,0.12194,Di,Di,Di-Di
508,OMIM125851,OMIM109100,0.11162000000000001,Di,Di,Di-Di
509,OMIM125851,OMIM109200,0.078001,Di,Di,Di-Di
510,OMIM125851,OMIM109800,0.059396000000000004,Di,Di,Di-Di
511,OMIM125851,OMIM110100,0.038678,Di,Di,Di-Di
512,OMIM125851,OMIM113610,0.021445,Di,Di,Di-Di
513,OMIM125851,OMIM114480,0.1372,Di,Di,Di-Di
514,OMIM125851,OMIM114500,0.097252,Di,Di,Di-Di
515,OMIM125851,OMIM114550,0.13625,Di,Di,Di-Di
516,OMIM125851,OMIM114580,0.07510499999999999,Di,Di,Di-Di
517,OMIM125851,OMIM115300,0.19218,Di,Di,Di-Di
518,OMIM125851,OMIM119500,0.020399,Di,Di,Di-Di
519,OMIM125851,OMIM125310,0.039981,Di,Di,Di-Di
520,OMIM125851,OMIM125700,0.09272799999999999,Di,Di,Di-Di
521,OMIM125851,OMIM125850,0.53652,Di,Di,Di-Di
522,OMIM125852,OMIM102100,0.065243,Di,Di,Di-Di
523,OMIM125852,OMIM102300,0.077777,Di,Di,Di-Di
524,OMIM125852,OMIM102400,0.068502,Di,Di,Di-Di
525,OMIM125852,OMIM102500,0.11782000000000001,Di,Di,Di-Di
526,OMIM125852,OMIM103100,0.062649,Di,Di,Di-Di
527,OMIM125852,OMIM103780,0.26849,Di,Di,Di-Di
528,OMIM125852,OMIM104130,0.079579,Di,Di,Di-Di
529,OMIM125852,OMIM104300,0.25728,Di,Di,Di-Di
530,OMIM125852,OMIM106400,0.085006,Di,Di,Di-Di
531,OMIM125852,OMIM107320,0.21550999999999998,Di,Di,Di-Di
532,OMIM125852,OMIM107550,0.052924,Di,Di,Di-Di
533,OMIM125852,OMIM107650,0.15375999999999998,Di,Di,Di-Di
534,OMIM125852,OMIM109100,0.27093,Di,Di,Di-Di
535,OMIM125852,OMIM109200,0.12307,Di,Di,Di-Di
536,OMIM125852,OMIM109350,0.022216,Di,Di,Di-Di
537,OMIM125852,OMIM109800,0.037364999999999995,Di,Di,Di-Di
538,OMIM125852,OMIM110100,0.16128,Di,Di,Di-Di
539,OMIM125852,OMIM113610,0.12244000000000001,Di,Di,Di-Di
540,OMIM125852,OMIM114480,0.28506,Di,Di,Di-Di
541,OMIM125852,OMIM114500,0.15858,Di,Di,Di-Di
542,OMIM125852,OMIM114550,0.13195,Di,Di,Di-Di
543,OMIM125852,OMIM114580,0.20951999999999998,Di,Di,Di-Di
544,OMIM125852,OMIM115000,0.039994999999999996,Di,Di,Di-Di
545,OMIM125852,OMIM115195,0.06511900000000001,Di,Di,Di-Di
546,OMIM125852,OMIM115300,0.1577,Di,Di,Di-Di
547,OMIM125852,OMIM115645,0.09786900000000001,Di,Di,Di-Di
548,OMIM125852,OMIM119500,0.090285,Di,Di,Di-Di
549,OMIM125852,OMIM121200,0.07359,Di,Di,Di-Di
550,OMIM125852,OMIM121201,0.09926,Di,Di,Di-Di
551,OMIM125852,OMIM125310,0.15244000000000002,Di,Di,Di-Di
552,OMIM125852,OMIM125320,0.06423999999999999,Di,Di,Di-Di
553,OMIM125852,OMIM125600,0.083105,Di,Di,Di-Di
554,OMIM125852,OMIM125700,0.20452,Di,Di,Di-Di
555,OMIM125852,OMIM125850,0.33569,Di,Di,Di-Di
556,OMIM125852,OMIM125851,0.41918999999999995,Di,Di,Di-Di
557,OMIM125853,OMIM102100,0.14042000000000002,Di,Di,Di-Di
558,OMIM125853,OMIM102300,0.10839000000000001,Di,Di,Di-Di
559,OMIM125853,OMIM102400,0.16699,Di,Di,Di-Di
560,OMIM125853,OMIM102500,0.18717,Di,Di,Di-Di
561,OMIM125853,OMIM103100,0.052564,Di,Di,Di-Di
562,OMIM125853,OMIM103780,0.24478000000000003,Di,Di,Di-Di
563,OMIM125853,OMIM104130,0.10074,Di,Di,Di-Di
564,OMIM125853,OMIM104300,0.27301,Di,Di,Di-Di
565,OMIM125853,OMIM106400,0.14440999999999998,Di,Di,Di-Di
566,OMIM125853,OMIM107320,0.18228,Di,Di,Di-Di
567,OMIM125853,OMIM107650,0.20084000000000002,Di,Di,Di-Di
568,OMIM125853,OMIM109100,0.22635999999999998,Di,Di,Di-Di
569,OMIM125853,OMIM109200,0.10335,Di,Di,Di-Di
570,OMIM125853,OMIM109350,0.0187,Di,Di,Di-Di
571,OMIM125853,OMIM109800,0.06354299999999999,Di,Di,Di-Di
572,OMIM125853,OMIM110100,0.14515,Di,Di,Di-Di
573,OMIM125853,OMIM113610,0.13872,Di,Di,Di-Di
574,OMIM125853,OMIM114480,0.27343,Di,Di,Di-Di
575,OMIM125853,OMIM114500,0.10287,Di,Di,Di-Di
576,OMIM125853,OMIM114550,0.21224,Di,Di,Di-Di
577,OMIM125853,OMIM114580,0.11994,Di,Di,Di-Di
578,OMIM125853,OMIM115000,0.03368,Di,Di,Di-Di
579,OMIM125853,OMIM115195,0.027408999999999996,Di,Di,Di-Di
580,OMIM125853,OMIM115300,0.2352,Di,Di,Di-Di
581,OMIM125853,OMIM115645,0.06780599999999999,Di,Di,Di-Di
582,OMIM125853,OMIM119500,0.14459,Di,Di,Di-Di
583,OMIM125853,OMIM121200,0.041451,Di,Di,Di-Di
584,OMIM125853,OMIM121201,0.056448000000000005,Di,Di,Di-Di
585,OMIM125853,OMIM125310,0.13973,Di,Di,Di-Di
586,OMIM125853,OMIM125320,0.053803,Di,Di,Di-Di
587,OMIM125853,OMIM125600,0.11560999999999999,Di,Di,Di-Di
588,OMIM125853,OMIM125700,0.26726,Di,Di,Di-Di
589,OMIM125853,OMIM125850,0.51068,Di,Di,Di-Di
590,OMIM125853,OMIM125851,0.37911,Di,Di,Di-Di
591,OMIM125853,OMIM125852,0.5405300000000001,Di,Di,Di-Di
592,OMIM126200,OMIM102100,0.06244500000000001,Di,Di,Di-Di
593,OMIM126200,OMIM102300,0.17594,Di,Di,Di-Di
594,OMIM126200,OMIM102400,0.037647,Di,Di,Di-Di
595,OMIM126200,OMIM102500,0.15461,Di,Di,Di-Di
596,OMIM126200,OMIM103100,0.14060999999999998,Di,Di,Di-Di
597,OMIM126200,OMIM103780,0.19935,Di,Di,Di-Di
598,OMIM126200,OMIM104130,0.11020999999999999,Di,Di,Di-Di
599,OMIM126200,OMIM104300,0.30246,Di,Di,Di-Di
600,OMIM126200,OMIM106400,0.031101,Di,Di,Di-Di
601,OMIM126200,OMIM107320,0.20575,Di,Di,Di-Di
602,OMIM126200,OMIM107550,0.14891,Di,Di,Di-Di
603,OMIM126200,OMIM107650,0.19149000000000002,Di,Di,Di-Di
604,OMIM126200,OMIM109100,0.27312,Di,Di,Di-Di
605,OMIM126200,OMIM109200,0.055355999999999995,Di,Di,Di-Di
606,OMIM126200,OMIM109350,0.076167,Di,Di,Di-Di
607,OMIM126200,OMIM109543,0.091799,Di,Di,Di-Di
608,OMIM126200,OMIM109800,0.082336,Di,Di,Di-Di
609,OMIM126200,OMIM110100,0.15793,Di,Di,Di-Di
610,OMIM126200,OMIM113610,0.32466999999999996,Di,Di,Di-Di
611,OMIM126200,OMIM114480,0.17464000000000002,Di,Di,Di-Di
612,OMIM126200,OMIM114500,0.16084,Di,Di,Di-Di
613,OMIM126200,OMIM114550,0.12395,Di,Di,Di-Di
614,OMIM126200,OMIM114580,0.18457,Di,Di,Di-Di
615,OMIM126200,OMIM115000,0.023579,Di,Di,Di-Di
616,OMIM126200,OMIM115195,0.093955,Di,Di,Di-Di
617,OMIM126200,OMIM115300,0.08906900000000001,Di,Di,Di-Di
618,OMIM126200,OMIM115645,0.13280999999999998,Di,Di,Di-Di
619,OMIM126200,OMIM119500,0.15320999999999999,Di,Di,Di-Di
620,OMIM126200,OMIM121200,0.10927,Di,Di,Di-Di
621,OMIM126200,OMIM121201,0.10977999999999999,Di,Di,Di-Di
622,OMIM126200,OMIM125310,0.34899,Di,Di,Di-Di
623,OMIM126200,OMIM125320,0.096161,Di,Di,Di-Di
624,OMIM126200,OMIM125600,0.066084,Di,Di,Di-Di
625,OMIM126200,OMIM125700,0.22196999999999997,Di,Di,Di-Di
626,OMIM126200,OMIM125850,0.12972999999999998,Di,Di,Di-Di
627,OMIM126200,OMIM125851,0.085526,Di,Di,Di-Di
628,OMIM126200,OMIM125852,0.22179000000000001,Di,Di,Di-Di
629,OMIM126200,OMIM125853,0.14074,Di,Di,Di-Di
630,OMIM127350,OMIM102100,0.22703,Di,Di,Di-Di
631,OMIM127350,OMIM102300,0.030918,Di,Di,Di-Di
632,OMIM127350,OMIM102400,0.24377,Di,Di,Di-Di
633,OMIM127350,OMIM102500,0.22984000000000002,Di,Di,Di-Di
634,OMIM127350,OMIM103100,0.046531,Di,Di,Di-Di
635,OMIM127350,OMIM103780,0.048769,Di,Di,Di-Di
636,OMIM127350,OMIM104130,0.023183000000000002,Di,Di,Di-Di
637,OMIM127350,OMIM104300,0.072506,Di,Di,Di-Di
638,OMIM127350,OMIM106400,0.15257,Di,Di,Di-Di
639,OMIM127350,OMIM107320,0.1002,Di,Di,Di-Di
640,OMIM127350,OMIM107550,0.030537,Di,Di,Di-Di
641,OMIM127350,OMIM107650,0.067584,Di,Di,Di-Di
642,OMIM127350,OMIM109100,0.089238,Di,Di,Di-Di
643,OMIM127350,OMIM109200,0.054919,Di,Di,Di-Di
644,OMIM127350,OMIM109800,0.10347999999999999,Di,Di,Di-Di
645,OMIM127350,OMIM110100,0.21853000000000003,Di,Di,Di-Di
646,OMIM127350,OMIM113610,0.074323,Di,Di,Di-Di
647,OMIM127350,OMIM114480,0.10757,Di,Di,Di-Di
648,OMIM127350,OMIM114500,0.080329,Di,Di,Di-Di
649,OMIM127350,OMIM114550,0.095612,Di,Di,Di-Di
650,OMIM127350,OMIM114580,0.034998,Di,Di,Di-Di
651,OMIM127350,OMIM115195,0.034741,Di,Di,Di-Di
652,OMIM127350,OMIM115300,0.041868999999999996,Di,Di,Di-Di
653,OMIM127350,OMIM115645,0.023684999999999998,Di,Di,Di-Di
654,OMIM127350,OMIM119500,0.19293,Di,Di,Di-Di
655,OMIM127350,OMIM125310,0.070171,Di,Di,Di-Di
656,OMIM127350,OMIM125600,0.12234,Di,Di,Di-Di
657,OMIM127350,OMIM125700,0.19449,Di,Di,Di-Di
658,OMIM127350,OMIM125850,0.024675,Di,Di,Di-Di
659,OMIM127350,OMIM125851,0.032885000000000005,Di,Di,Di-Di
660,OMIM127350,OMIM125852,0.11322,Di,Di,Di-Di
661,OMIM127350,OMIM125853,0.18120999999999998,Di,Di,Di-Di
662,OMIM127350,OMIM126200,0.046877999999999996,Di,Di,Di-Di
663,OMIM127750,OMIM102100,0.018497,Di,Di,Di-Di
664,OMIM127750,OMIM102300,0.17948,Di,Di,Di-Di
665,OMIM127750,OMIM102500,0.050434,Di,Di,Di-Di
666,OMIM127750,OMIM103100,0.1068,Di,Di,Di-Di
667,OMIM127750,OMIM103780,0.11405,Di,Di,Di-Di
668,OMIM127750,OMIM104130,0.1166,Di,Di,Di-Di
669,OMIM127750,OMIM104300,0.35783000000000004,Di,Di,Di-Di
670,OMIM127750,OMIM107320,0.092164,Di,Di,Di-Di
671,OMIM127750,OMIM107550,0.02253,Di,Di,Di-Di
672,OMIM127750,OMIM107650,0.14399,Di,Di,Di-Di
673,OMIM127750,OMIM109100,0.07743799999999999,Di,Di,Di-Di
674,OMIM127750,OMIM110100,0.10505999999999999,Di,Di,Di-Di
675,OMIM127750,OMIM113610,0.21908000000000002,Di,Di,Di-Di
676,OMIM127750,OMIM114480,0.06304900000000001,Di,Di,Di-Di
677,OMIM127750,OMIM114500,0.010402,Di,Di,Di-Di
678,OMIM127750,OMIM114550,0.073497,Di,Di,Di-Di
679,OMIM127750,OMIM114580,0.053465,Di,Di,Di-Di
680,OMIM127750,OMIM115195,0.027870999999999996,Di,Di,Di-Di
681,OMIM127750,OMIM115645,0.016525,Di,Di,Di-Di
682,OMIM127750,OMIM119500,0.032945,Di,Di,Di-Di
683,OMIM127750,OMIM121200,0.12562,Di,Di,Di-Di
684,OMIM127750,OMIM121201,0.1678,Di,Di,Di-Di
685,OMIM127750,OMIM125310,0.21855,Di,Di,Di-Di
686,OMIM127750,OMIM125320,0.54347,Di,Di,Di-Di
687,OMIM127750,OMIM125700,0.16547,Di,Di,Di-Di
688,OMIM127750,OMIM125852,0.050888,Di,Di,Di-Di
689,OMIM127750,OMIM125853,0.042616,Di,Di,Di-Di
690,OMIM127750,OMIM126200,0.13107,Di,Di,Di-Di
691,OMIM128101,OMIM102100,0.026052,Di,Di,Di-Di
692,OMIM128101,OMIM102300,0.15112,Di,Di,Di-Di
693,OMIM128101,OMIM102400,0.026407,Di,Di,Di-Di
694,OMIM128101,OMIM102500,0.14197,Di,Di,Di-Di
695,OMIM128101,OMIM103100,0.0983,Di,Di,Di-Di
696,OMIM128101,OMIM103780,0.20797,Di,Di,Di-Di
697,OMIM128101,OMIM104130,0.18986,Di,Di,Di-Di
698,OMIM128101,OMIM104300,0.19161,Di,Di,Di-Di
699,OMIM128101,OMIM106400,0.032732,Di,Di,Di-Di
700,OMIM128101,OMIM107320,0.10454000000000001,Di,Di,Di-Di
701,OMIM128101,OMIM107550,0.062592,Di,Di,Di-Di
702,OMIM128101,OMIM107650,0.1432,Di,Di,Di-Di
703,OMIM128101,OMIM109100,0.10464000000000001,Di,Di,Di-Di
704,OMIM128101,OMIM109200,0.029617,Di,Di,Di-Di
705,OMIM128101,OMIM109350,0.025941000000000002,Di,Di,Di-Di
706,OMIM128101,OMIM109800,0.021928,Di,Di,Di-Di
707,OMIM128101,OMIM110100,0.11789000000000001,Di,Di,Di-Di
708,OMIM128101,OMIM113610,0.17645999999999998,Di,Di,Di-Di
709,OMIM128101,OMIM114480,0.086475,Di,Di,Di-Di
710,OMIM128101,OMIM114500,0.042794,Di,Di,Di-Di
711,OMIM128101,OMIM114550,0.20178,Di,Di,Di-Di
712,OMIM128101,OMIM114580,0.09212000000000001,Di,Di,Di-Di
713,OMIM128101,OMIM115195,0.07645,Di,Di,Di-Di
714,OMIM128101,OMIM115300,0.043461,Di,Di,Di-Di
715,OMIM128101,OMIM115645,0.098152,Di,Di,Di-Di
716,OMIM128101,OMIM119500,0.078805,Di,Di,Di-Di
717,OMIM128101,OMIM121200,0.23046999999999998,Di,Di,Di-Di
718,OMIM128101,OMIM121201,0.26942,Di,Di,Di-Di
719,OMIM128101,OMIM125310,0.18104,Di,Di,Di-Di
720,OMIM128101,OMIM125320,0.22562,Di,Di,Di-Di
721,OMIM128101,OMIM125600,0.033471,Di,Di,Di-Di
722,OMIM128101,OMIM125700,0.13904,Di,Di,Di-Di
723,OMIM128101,OMIM125850,0.053846000000000005,Di,Di,Di-Di
724,OMIM128101,OMIM125851,0.07168300000000001,Di,Di,Di-Di
725,OMIM128101,OMIM125852,0.13755,Di,Di,Di-Di
726,OMIM128101,OMIM125853,0.09932200000000001,Di,Di,Di-Di
727,OMIM128101,OMIM126200,0.19222,Di,Di,Di-Di
728,OMIM128101,OMIM127350,0.026827999999999998,Di,Di,Di-Di
729,OMIM128101,OMIM127750,0.19507,Di,Di,Di-Di
730,OMIM131200,OMIM102500,0.136,Di,Di,Di-Di
731,OMIM131200,OMIM103100,0.060601,Di,Di,Di-Di
732,OMIM131200,OMIM104130,0.0528,Di,Di,Di-Di
733,OMIM131200,OMIM104300,0.029869,Di,Di,Di-Di
734,OMIM131200,OMIM107320,0.017368,Di,Di,Di-Di
735,OMIM131200,OMIM107550,0.036411,Di,Di,Di-Di
736,OMIM131200,OMIM107650,0.020997,Di,Di,Di-Di
737,OMIM131200,OMIM109100,0.040984,Di,Di,Di-Di
738,OMIM131200,OMIM109200,0.4548,Di,Di,Di-Di
739,OMIM131200,OMIM109350,0.031096,Di,Di,Di-Di
740,OMIM131200,OMIM109543,0.095709,Di,Di,Di-Di
741,OMIM131200,OMIM109800,0.13532,Di,Di,Di-Di
742,OMIM131200,OMIM110100,0.28536,Di,Di,Di-Di
743,OMIM131200,OMIM113610,0.019477,Di,Di,Di-Di
744,OMIM131200,OMIM114480,0.15727,Di,Di,Di-Di
745,OMIM131200,OMIM114500,0.19174000000000002,Di,Di,Di-Di
746,OMIM131200,OMIM114550,0.1316,Di,Di,Di-Di
747,OMIM131200,OMIM114580,0.021613,Di,Di,Di-Di
748,OMIM131200,OMIM115645,0.05331,Di,Di,Di-Di
749,OMIM131200,OMIM119500,0.14943,Di,Di,Di-Di
750,OMIM131200,OMIM121200,0.033576,Di,Di,Di-Di
751,OMIM131200,OMIM125310,0.034824,Di,Di,Di-Di
752,OMIM131200,OMIM125700,0.079756,Di,Di,Di-Di
753,OMIM131200,OMIM125850,0.095192,Di,Di,Di-Di
754,OMIM131200,OMIM125851,0.042292,Di,Di,Di-Di
755,OMIM131200,OMIM125852,0.079839,Di,Di,Di-Di
756,OMIM131200,OMIM125853,0.044782,Di,Di,Di-Di
757,OMIM131200,OMIM126200,0.044985000000000004,Di,Di,Di-Di
758,OMIM131200,OMIM127350,0.028279000000000002,Di,Di,Di-Di
759,OMIM131200,OMIM128101,0.031202999999999998,Di,Di,Di-Di
760,OMIM131300,OMIM102100,0.26119000000000003,Di,Di,Di-Di
761,OMIM131300,OMIM102300,0.14074,Di,Di,Di-Di
762,OMIM131300,OMIM102400,0.22691,Di,Di,Di-Di
763,OMIM131300,OMIM102500,0.34334000000000003,Di,Di,Di-Di
764,OMIM131300,OMIM103100,0.15001,Di,Di,Di-Di
765,OMIM131300,OMIM103780,0.15749000000000002,Di,Di,Di-Di
766,OMIM131300,OMIM104130,0.12924000000000002,Di,Di,Di-Di
767,OMIM131300,OMIM104300,0.16976,Di,Di,Di-Di
768,OMIM131300,OMIM106400,0.17774,Di,Di,Di-Di
769,OMIM131300,OMIM107320,0.20853000000000002,Di,Di,Di-Di
770,OMIM131300,OMIM107550,0.10472000000000001,Di,Di,Di-Di
771,OMIM131300,OMIM107650,0.25469,Di,Di,Di-Di
772,OMIM131300,OMIM109100,0.25295,Di,Di,Di-Di
773,OMIM131300,OMIM109200,0.048249,Di,Di,Di-Di
774,OMIM131300,OMIM109800,0.049072000000000005,Di,Di,Di-Di
775,OMIM131300,OMIM110100,0.24318,Di,Di,Di-Di
776,OMIM131300,OMIM113610,0.18733,Di,Di,Di-Di
777,OMIM131300,OMIM114480,0.18695,Di,Di,Di-Di
778,OMIM131300,OMIM114500,0.07155299999999999,Di,Di,Di-Di
779,OMIM131300,OMIM114550,0.11310999999999999,Di,Di,Di-Di
780,OMIM131300,OMIM114580,0.19264,Di,Di,Di-Di
781,OMIM131300,OMIM115000,0.025958999999999996,Di,Di,Di-Di
782,OMIM131300,OMIM115195,0.13047,Di,Di,Di-Di
783,OMIM131300,OMIM115300,0.17454,Di,Di,Di-Di
784,OMIM131300,OMIM115645,0.18604,Di,Di,Di-Di
785,OMIM131300,OMIM119500,0.28625,Di,Di,Di-Di
786,OMIM131300,OMIM121200,0.12802,Di,Di,Di-Di
787,OMIM131300,OMIM121201,0.10645,Di,Di,Di-Di
788,OMIM131300,OMIM125310,0.23478000000000002,Di,Di,Di-Di
789,OMIM131300,OMIM125320,0.055199,Di,Di,Di-Di
790,OMIM131300,OMIM125600,0.22826999999999997,Di,Di,Di-Di
791,OMIM131300,OMIM125700,0.23221,Di,Di,Di-Di
792,OMIM131300,OMIM125850,0.12044,Di,Di,Di-Di
793,OMIM131300,OMIM125851,0.09971000000000001,Di,Di,Di-Di
794,OMIM131300,OMIM125852,0.20072,Di,Di,Di-Di
795,OMIM131300,OMIM125853,0.27293,Di,Di,Di-Di
796,OMIM131300,OMIM126200,0.28615999999999997,Di,Di,Di-Di
797,OMIM131300,OMIM127350,0.21283000000000002,Di,Di,Di-Di
798,OMIM131300,OMIM127750,0.053778,Di,Di,Di-Di
799,OMIM131300,OMIM128101,0.13572,Di,Di,Di-Di
800,OMIM131440,OMIM102100,0.070893,Di,Di,Di-Di
801,OMIM131440,OMIM102500,0.068905,Di,Di,Di-Di
802,OMIM131440,OMIM103100,0.023393999999999998,Di,Di,Di-Di
803,OMIM131440,OMIM103780,0.10944000000000001,Di,Di,Di-Di
804,OMIM131440,OMIM104130,0.093461,Di,Di,Di-Di
805,OMIM131440,OMIM104300,0.20515,Di,Di,Di-Di
806,OMIM131440,OMIM106400,0.069439,Di,Di,Di-Di
807,OMIM131440,OMIM107320,0.1305,Di,Di,Di-Di
808,OMIM131440,OMIM107550,0.12747999999999998,Di,Di,Di-Di
809,OMIM131440,OMIM107650,0.034652999999999996,Di,Di,Di-Di
810,OMIM131440,OMIM109100,0.084983,Di,Di,Di-Di
811,OMIM131440,OMIM109200,0.056455,Di,Di,Di-Di
812,OMIM131440,OMIM109350,0.050572000000000006,Di,Di,Di-Di
813,OMIM131440,OMIM109543,0.22488000000000002,Di,Di,Di-Di
814,OMIM131440,OMIM109800,0.047164,Di,Di,Di-Di
815,OMIM131440,OMIM110100,0.043718,Di,Di,Di-Di
816,OMIM131440,OMIM113610,0.015872,Di,Di,Di-Di
817,OMIM131440,OMIM114480,0.14804,Di,Di,Di-Di
818,OMIM131440,OMIM114500,0.10311,Di,Di,Di-Di
